사용일자,노선명,역명,승차총승객수,하차총승객수
20251002,경강선,삼동,2711,2514
20251002,경강선,경기광주,9368,8979
20251002,경강선,초월,4362,3948
20251002,경강선,곤지암,2538,2563
20251002,경강선,신둔도예촌,1853,1716
20251002,경강선,이천,3400,3907
20251002,경강선,부발,3595,2774
20251002,경강선,세종대왕릉,395,431
20251002,경강선,여주,3882,3867
20251002,경강선,성남,1475,1289
20251002,경부선,서울역,9168,5034
20251002,경부선,남영,10889,11435
20251002,경부선,용산,46060,52985
20251002,경부선,노량진,11656,11530
20251002,경부선,대방,12012,12898
20251002,경부선,영등포,45440,47242
20251002,경부선,신도림,4414,4760
20251002,경부선,신길,10034,8434
20251002,경부선,구로,19055,19299
20251002,경부선,가산디지털단지,19969,22972
20251002,경부선,금천구청,12181,12520
20251002,경부선,석수,9587,8656
20251002,경부선,관악,7892,7489
20251002,경부선,안양,29303,29228
20251002,경부선,명학,10269,9983
20251002,경부선,금정,31984,32935
20251002,경부선,군포,7813,7631
20251002,경부선,의왕,11295,10766
20251002,경부선,성균관대,19609,17865
20251002,경부선,화서,12519,12459
20251002,경부선,수원,44003,49206
20251002,경부선,독산,19438,19118
20251002,경부선,세류,4123,3899
20251002,경부선,병점,19098,19136
20251002,경부선,세마,3925,3779
20251002,경부선,오산대,4611,4480
20251002,경부선,오산,12965,12913
20251002,경부선,진위,2036,1719
20251002,경부선,송탄,5127,4828
20251002,경부선,서정리,10308,9075
20251002,경부선,평택지제,5332,5044
20251002,1호선,서울역,73944,79906
20251002,1호선,시청,29724,29569
20251002,1호선,종각,43985,43585
20251002,1호선,종로3가,28436,25646
20251002,1호선,종로5가,25985,25597
20251002,1호선,동대문,13147,12363
20251002,1호선,신설동,16697,15504
20251002,1호선,제기동,21025,21747
20251002,1호선,청량리(서울시립대입구),28768,28321
20251002,1호선,동묘앞,10069,10344
20251002,2호선,시청,30228,28893
20251002,2호선,을지로입구,55585,57483
20251002,2호선,을지로3가,27383,28554
20251002,2호선,을지로4가,16930,17208
20251002,2호선,동대문역사문화공원(DDP),14605,16745
20251002,2호선,신당,16953,17417
20251002,2호선,상왕십리,16558,15957
20251002,2호선,왕십리(성동구청),19065,16925
20251002,2호선,한양대,17556,18539
20251002,2호선,뚝섬,28036,29828
20251002,2호선,성수,53371,58381
20251002,2호선,건대입구,43332,44403
20251002,2호선,구의(광진구청),31330,29902
20251002,2호선,강변(동서울터미널),31395,33015
20251002,2호선,잠실나루,17754,16946
20251002,2호선,잠실(송파구청),86517,88139
20251002,2호선,잠실새내,27130,26613
20251002,2호선,종합운동장,8976,9665
20251002,2호선,삼성(무역센터),57684,58644
20251002,2호선,선릉,65228,57198
20251002,2호선,역삼,56436,63439
20251002,2호선,강남,89738,89825
20251002,2호선,교대(법원.검찰청),34419,40591
20251002,2호선,서초,23514,23002
20251002,2호선,방배,21067,21278
20251002,2호선,사당,45066,49911
20251002,2호선,낙성대(강감찬),32739,29423
20251002,2호선,서울대입구(관악구청),55342,50792
20251002,2호선,봉천,28171,25164
20251002,2호선,신림,63088,60048
20251002,2호선,신대방,28813,26369
20251002,2호선,구로디지털단지,64883,64232
20251002,2호선,대림(구로구청),26735,27229
20251002,2호선,신도림,54708,52298
20251002,2호선,문래,26564,27515
20251002,2호선,영등포구청,25970,27048
20251002,2호선,당산,21654,24758
20251002,2호선,합정,33772,38639
20251002,2호선,홍대입구,74311,82704
20251002,2호선,신촌,45503,45247
20251002,2호선,이대,21582,22387
20251002,2호선,아현,13477,12176
20251002,2호선,충정로(경기대입구),11552,12056
20251002,2호선,용답,3808,3556
20251002,2호선,신답,1988,2082
20251002,2호선,신설동,4214,4129
20251002,2호선,도림천,1491,1518
20251002,2호선,양천구청,7648,8105
20251002,2호선,신정네거리,11524,11937
20251002,2호선,용두(동대문구청),3548,3518
20251002,3호선,지축,8708,8928
20251002,3호선,구파발,26039,25243
20251002,3호선,연신내,43068,40776
20251002,3호선,불광,19296,19989
20251002,3호선,녹번,17779,15898
20251002,3호선,홍제,21231,19597
20251002,3호선,무악재,4920,4858
20251002,3호선,독립문,9608,9571
20251002,3호선,경복궁(정부서울청사),27558,27141
20251002,3호선,안국,28025,28863
20251002,3호선,종로3가,12685,15062
20251002,3호선,을지로3가,13671,13876
20251002,3호선,충무로,5,0
20251002,3호선,동대입구,13974,15733
20251002,3호선,약수,14453,14080
20251002,3호선,금호,9283,8428
20251002,3호선,옥수,10483,10611
20251002,3호선,압구정,35693,38248
20251002,3호선,신사,30190,32551
20251002,3호선,잠원,8187,7820
20251002,3호선,고속터미널,53507,66014
20251002,3호선,교대(법원.검찰청),18832,11049
20251002,3호선,남부터미널(예술의전당),35106,37669
20251002,6호선,고려대(종암),11852,10747
20251002,6호선,월곡(동덕여대),14895,14112
20251002,3호선,양재(서초구청),43014,44033
20251002,3호선,매봉,14920,14299
20251002,3호선,도곡,6830,6603
20251002,3호선,대치,14043,14095
20251002,3호선,학여울,2200,2170
20251002,3호선,대청,12881,11628
20251002,3호선,일원,13623,12776
20251002,3호선,수서,20409,21351
20251002,3호선,가락시장,10733,10604
20251002,3호선,경찰병원,8446,8285
20251002,3호선,오금,7475,6529
20251002,4호선,불암산,11144,9544
20251002,4호선,상계,22273,20784
20251002,4호선,노원,24104,27325
20251002,4호선,창동,31851,34034
20251002,4호선,쌍문,33168,30350
20251002,4호선,수유(강북구청),39542,39262
20251002,4호선,미아(서울사이버대학),19020,18068
20251002,4호선,미아사거리,29908,29989
20251002,4호선,길음,25789,25170
20251002,4호선,성신여대입구(돈암),27494,24508
20251002,4호선,한성대입구(삼선교),17920,16678
20251002,4호선,혜화,43933,40927
20251002,4호선,동대문,20116,20677
20251002,4호선,동대문역사문화공원(DDP),19844,17670
20251002,4호선,충무로,35975,36908
20251002,4호선,명동,33906,36134
20251002,4호선,회현(남대문시장),30433,31522
20251002,4호선,서울역,13797,23217
20251002,4호선,숙대입구(갈월),17861,17308
20251002,4호선,삼각지(전쟁기념관),7096,8180
20251002,4호선,신용산,22206,25884
20251002,4호선,이촌(국립중앙박물관),10885,12035
20251002,4호선,동작(현충원),2501,2487
20251002,4호선,총신대입구(이수),22947,24814
20251002,4호선,사당,29151,25529
20251002,4호선,남태령,1648,1373
20251002,5호선,방화,7803,7367
20251002,5호선,개화산,7073,6665
20251002,5호선,김포공항,12891,9022
20251002,5호선,송정,7084,6694
20251002,5호선,마곡,17910,18172
20251002,5호선,발산,26834,27373
20251002,5호선,우장산,17995,17729
20251002,5호선,화곡,32713,29571
20251002,5호선,까치산,31553,29863
20251002,5호선,신정(은행정),15736,12700
20251002,5호선,목동,19178,20517
20251002,5호선,오목교(목동운동장앞),24278,26397
20251002,5호선,양평,9658,9265
20251002,5호선,영등포구청,5862,5563
20251002,5호선,영등포시장,13665,13478
20251002,5호선,신길,5555,5486
20251002,5호선,여의도,31437,33744
20251002,5호선,여의나루,18664,19788
20251002,5호선,마포,16170,16436
20251002,5호선,공덕,16143,17071
20251002,5호선,애오개,7784,7249
20251002,5호선,충정로(경기대입구),5886,5980
20251002,5호선,서대문,22949,22829
20251002,5호선,광화문(세종문화회관),35308,37757
20251002,5호선,종로3가,16649,18597
20251002,5호선,을지로4가,8175,8231
20251002,5호선,동대문역사문화공원(DDP),3530,4098
20251002,5호선,청구,3969,3738
20251002,5호선,신금호,7148,7218
20251002,5호선,행당,9153,7947
20251002,5호선,왕십리(성동구청),5313,6066
20251002,5호선,마장,7243,6956
20251002,5호선,답십리,18263,16109
20251002,5호선,장한평,22532,21934
20251002,5호선,군자(능동),13703,15008
20251002,5호선,아차산(어린이대공원후문),17454,16882
20251002,5호선,광나루(장신대),12957,12397
20251002,5호선,천호(풍납토성),22846,22549
20251002,5호선,강동,21292,20044
20251002,5호선,길동,10251,10420
20251002,5호선,굽은다리(강동구민회관앞),11227,10476
20251002,5호선,명일,9958,9429
20251002,5호선,고덕,12326,11955
20251002,5호선,상일동,16968,15835
20251002,5호선,둔촌동,15093,14866
20251002,5호선,올림픽공원(한국체대),5613,4666
20251002,5호선,방이,8106,8451
20251002,5호선,오금,4388,4477
20251002,5호선,개롱,7758,7844
20251002,5호선,거여,11744,11473
20251002,5호선,마천,8378,7343
20251002,5호선,강일,7133,6519
20251002,5호선,미사,20840,21168
20251002,5호선,하남풍산,5550,5399
20251002,5호선,하남시청(덕풍·신장),10196,9455
20251002,5호선,하남검단산,7688,7125
20251002,6호선,응암,20904,20277
20251002,6호선,역촌,4473,5120
20251002,6호선,불광,5305,4885
20251002,6호선,독바위,3108,3191
20251002,6호선,연신내,2,0
20251002,6호선,구산,9486,7178
20251002,6호선,새절(신사),14748,13473
20251002,6호선,증산(명지대앞),10798,10354
20251002,6호선,디지털미디어시티,17048,18376
20251002,6호선,월드컵경기장(성산),6267,6479
20251002,6호선,마포구청,17086,14784
20251002,6호선,망원,18266,19621
20251002,6호선,합정,14829,14922
20251002,6호선,상수,11835,13856
20251002,6호선,광흥창(서강),11514,10797
20251002,6호선,대흥(서강대앞),12368,12544
20251002,6호선,공덕,22005,21325
20251002,6호선,효창공원앞,9240,8573
20251002,6호선,삼각지(전쟁기념관),8493,7668
20251002,6호선,녹사평(용산구청),6117,6242
20251002,6호선,이태원,12192,16282
20251002,6호선,한강진,10050,12333
20251002,6호선,버티고개,2581,2480
20251002,6호선,약수,4396,4279
20251002,6호선,청구,4284,4261
20251002,6호선,신당,9873,10124
20251002,6호선,동묘앞,9578,9789
20251002,6호선,창신,4313,3499
20251002,6호선,보문,9841,8846
20251002,6호선,안암(고대병원앞),19152,17644
20251002,경부선,당정,7826,7248
20251002,경부선,서동탄,1762,1486
20251002,경부선,광명,3962,3912
20251002,경원선,이촌(국립중앙박물관),4861,3611
20251002,경원선,서빙고,2614,2289
20251002,경원선,한남,4256,4213
20251002,경원선,옥수,71,43
20251002,경원선,응봉,2206,1739
20251002,경원선,왕십리(성동구청),20342,19367
20251002,경원선,청량리(서울시립대입구),19370,20745
20251002,경원선,외대앞,14246,12994
20251002,경원선,신이문,9725,8871
20251002,경원선,석계,8801,9457
20251002,경원선,광운대,11021,9903
20251002,경원선,월계,8908,8136
20251002,경원선,녹천,5125,4147
20251002,경원선,창동,1,0
20251002,경원선,방학,11512,11216
20251002,경원선,도봉,6665,6290
20251002,경원선,도봉산,8212,5389
20251002,경원선,망월사,9725,9326
20251002,경원선,회룡,15887,15526
20251002,경원선,의정부,21950,22928
20251002,경원선,가능,7560,7163
20251002,경원선,녹양,4981,4712
20251002,경원선,양주,8897,8688
20251002,경부선,평택,15757,16093
20251002,경원선,덕계,7377,6765
20251002,경원선,덕정,8922,8428
20251002,경원선,지행,7632,7815
20251002,경원선,동두천중앙,3577,3405
20251002,경원선,보산,1642,1605
20251002,경원선,동두천,2621,2468
20251002,경원선,소요산,1997,1947
20251002,경원선,청산,164,150
20251002,경원선,전곡,1199,1339
20251002,경원선,연천,1175,1403
20251002,경의선,서울역,3914,5350
20251002,경의선,신촌,1272,1502
20251002,경의선,효창공원앞,3884,4275
20251002,경의선,공덕,4646,3937
20251002,경의선,서강대,2803,2635
20251002,경의선,홍대입구,2470,2946
20251002,경의선,가좌,7284,6885
20251002,경의선,디지털미디어시티,3050,2912
20251002,경의선,수색,3813,3862
20251002,경의선,한국항공대,4059,3572
20251002,경의선,강매,3775,3107
20251002,경의선,행신,9154,9154
20251002,경의선,능곡,5306,4804
20251002,경의선,곡산,740,772
20251002,경의선,백마,8990,8871
20251002,경의선,풍산,7192,6830
20251002,경의선,일산,12136,12361
20251002,경의선,탄현,8581,8393
20251002,경의선,야당,8807,9467
20251002,경의선,운정,8051,7402
20251002,경의선,금릉,5628,5735
20251002,경의선,금촌,7448,7345
20251002,경의선,월롱,3096,2045
20251002,경의선,파주,1851,1514
20251002,경의선,문산,6550,6841
20251002,경의선,임진강,9,10
20251002,경의선,운천,3,1
20251002,경인선,개봉,25782,25184
20251002,경인선,오류동,13639,12125
20251002,경인선,역곡,31080,30867
20251002,경인선,부천,35800,36354
20251002,경인선,송내,29214,29041
20251002,경인선,부평,33006,36264
20251002,경인선,백운,7959,7507
20251002,경인선,동암,17086,17679
20251002,경인선,주안,21189,18954
20251002,경인선,제물포,13069,12501
20251002,경인선,동인천,15397,14225
20251002,경인선,인천,4320,3414
20251002,경인선,구일,8126,7846
20251002,경인선,소사,8950,8275
20251002,경인선,부개,9824,9044
20251002,경인선,간석,6629,6210
20251002,경인선,도원,3943,3928
20251002,경인선,온수(성공회대입구),7698,6923
20251002,경인선,중동,10392,9746
20251002,경인선,도화,4918,4458
20251002,경춘선,신내,3237,3065
20251002,경춘선,갈매,3116,2739
20251002,경춘선,별내,3081,2850
20251002,경춘선,퇴계원,3887,3686
20251002,경춘선,사릉,2474,2455
20251002,경춘선,금곡,1954,1929
20251002,경춘선,평내호평,7535,7654
20251002,경춘선,천마산,1906,1736
20251002,경춘선,마석,5237,5106
20251002,경춘선,대성리,597,614
20251002,경춘선,청평,1912,2043
20251002,경춘선,상천,346,322
20251002,경춘선,가평,2112,2252
20251002,경부선,성환,8265,6929
20251002,경춘선,굴봉산,131,131
20251002,경춘선,백양리,76,96
20251002,경춘선,강촌,490,515
20251002,경춘선,김유정,387,482
20251002,경춘선,남춘천,4965,3934
20251002,경춘선,춘천,2854,1816
